"AGENT_NO","LONGT","LAT"
,168.275,-46.775
,168.275,-46.825
,168.275,-46.875
,168.275,-46.925
,168.275,-46.975
,168.275,-47.025
,168.275,-47.075
,168.275,-47.125
,168.275,-47.175
,168.275,-47.225
9893,168.525,-46.225
9894,168.525,-46.275
9895,168.525,-46.325
9938,168.525,-46.375
9953,168.525,-46.425
9973,168.525,-46.475
9974,168.525,-46.525
9975,168.525,-46.575
,168.525,-46.625
,168.525,-46.675
,168.525,-46.725
,168.525,-46.775
,168.525,-46.825
,168.575,-43.725
,168.575,-43.775
,168.575,-43.825
,168.575,-43.875
,168.575,-43.925
,168.575,-43.975
9976,168.575,-44.025
9977,168.575,-44.075
9995,168.575,-44.125
10013,168.575,-44.175
10014,168.575,-44.225
10015,168.575,-44.275
10016,168.575,-44.325
10017,168.575,-44.375
10018,168.575,-44.425
10019,168.575,-44.475
10020,168.575,-44.525
10021,168.575,-44.575
10022,168.575,-44.625
10023,168.575,-44.675
10024,168.575,-44.725
10025,168.575,-44.775
10026,168.575,-44.825
10027,168.575,-44.875
10028,168.575,-44.925
10029,168.575,-44.975
10030,168.575,-45.025
10031,168.575,-45.075
10032,168.075,-45.425
10079,168.075,-45.475
10080,168.075,-45.525
10114,168.075,-45.575
10115,168.075,-45.625
10116,168.075,-45.675
10117,168.075,-45.725
10118,168.075,-45.775
10119,168.075,-45.825
10120,168.075,-45.875
10125,168.075,-45.925
10126,168.075,-45.975
10127,168.075,-46.025
10128,168.075,-46.075
10129,168.075,-46.125
10130,168.075,-46.175
10131,168.075,-46.225
10132,168.075,-46.275
10133,168.075,-46.325
,168.075,-46.375
,168.075,-46.425
,168.075,-46.475
,168.075,-46.525
,168.075,-46.575
,168.075,-46.625
,168.075,-46.675
,168.075,-46.725
,168.075,-46.775
,168.075,-46.825
10134,168.075,-46.875
,168.075,-46.925
10135,168.075,-46.975
10136,168.075,-47.025
10137,168.075,-47.075
,168.075,-47.125
,168.075,-47.175
,168.075,-47.225
,168.075,-47.275
,168.075,-47.325
,168.075,-47.375
,168.075,-47.425
,168.125,-43.775
,168.275,-47.275
,168.275,-47.325
,168.275,-47.375
,168.325,-43.775
,168.325,-43.825
,168.325,-43.875
,168.325,-43.925
,168.325,-43.975
,168.325,-44.025
10138,168.325,-44.075
10139,168.325,-44.125
10140,168.325,-44.175
10142,168.325,-44.225
10171,168.325,-44.275
10172,168.325,-44.325
10173,168.325,-44.375
10174,168.325,-44.425
10175,168.325,-44.475
10176,168.325,-44.525
10177,168.325,-44.575
10178,168.325,-44.625
10179,168.325,-44.675
10180,168.325,-44.725
10181,168.325,-44.775
10182,168.325,-44.825
10183,168.325,-44.875
10184,168.325,-44.925
10185,168.325,-44.975
10186,168.325,-45.025
10289,168.325,-45.075
10303,168.325,-45.125
10304,168.325,-45.175
10305,168.325,-45.225
10306,168.325,-45.275
10367,168.325,-45.325
10370,168.325,-45.375
10413,168.325,-45.425
10450,168.325,-45.475
10451,168.325,-45.525
10452,168.325,-45.575
10453,168.325,-45.625
10454,168.575,-45.125
10455,168.575,-45.175
10456,168.575,-45.225
10457,168.575,-45.275
10458,168.575,-45.325
10459,168.575,-45.375
10460,168.575,-45.425
10461,168.575,-45.475
10462,168.575,-45.525
10463,168.575,-45.575
10464,168.575,-45.625
10465,168.575,-45.675
10466,168.575,-45.725
10499,168.575,-45.775
10616,168.575,-45.825
10619,168.575,-45.875
10620,168.575,-45.925
10621,168.575,-45.975
10622,168.575,-46.025
10623,168.575,-46.075
10624,168.575,-46.125
10625,168.575,-46.175
10626,168.575,-46.225
10629,168.575,-46.275
10630,168.575,-46.325
10631,168.575,-46.375
10632,168.575,-46.425
10633,168.575,-46.475
10634,168.575,-46.525
10635,168.575,-46.575
,168.575,-46.625
,168.575,-46.675
,168.575,-46.725
,168.575,-46.775
,168.575,-46.825
,168.575,-46.875
,168.625,-43.725
,168.625,-43.775
,168.625,-43.825
,168.625,-43.875
,168.625,-43.925
,168.125,-43.825
,168.125,-43.875
,168.125,-43.925
,168.125,-43.975
,168.125,-44.025
,168.125,-44.075
,168.125,-44.125
,168.125,-44.175
,168.125,-44.225
10636,168.125,-44.275
10637,168.125,-44.325
10638,168.125,-44.375
10639,168.125,-44.425
10640,168.125,-44.475
10641,168.125,-44.525
10642,168.125,-44.575
10643,168.125,-44.625
10644,168.125,-44.675
10645,168.125,-44.725
10646,168.125,-44.775
10683,168.125,-44.825
10684,168.125,-44.875
10692,168.125,-44.925
10693,168.125,-44.975
10694,168.125,-45.025
10695,168.125,-45.075
10696,168.125,-45.125
10697,168.125,-45.175
10698,168.125,-45.225
10699,168.125,-45.275
10700,168.125,-45.325
10701,168.125,-45.375
10702,168.125,-45.425
10703,168.125,-45.475
10704,168.125,-45.525
10711,168.125,-45.575
10712,168.125,-45.625
10713,168.125,-45.675
10714,168.125,-45.725
10715,168.125,-45.775
10716,168.125,-45.825
10717,168.325,-45.675
10718,168.325,-45.725
10719,168.325,-45.775
10720,168.325,-45.825
10721,168.325,-45.875
10722,168.325,-45.925
10723,168.325,-45.975
10724,168.325,-46.025
10728,168.325,-46.075
10729,168.325,-46.125
10730,168.325,-46.175
10731,168.325,-46.225
10732,168.325,-46.275
10733,168.325,-46.325
10734,168.325,-46.375
10735,168.325,-46.425
,168.325,-46.475
10736,168.325,-46.525
,168.325,-46.575
,168.325,-46.625
,168.325,-46.675
,168.325,-46.725
,168.325,-46.775
,168.325,-46.825
,168.325,-46.875
,168.325,-46.925
,168.325,-46.975
,168.325,-47.025
,168.325,-47.075
,168.325,-47.125
,168.325,-47.175
,168.325,-47.225
,168.325,-47.275
,168.325,-47.325
,168.375,-43.775
,168.375,-43.825
,168.375,-43.875
,168.375,-43.925
,168.375,-43.975
10737,168.375,-44.025
10738,168.375,-44.075
10739,168.375,-44.125
,168.625,-43.975
10740,168.625,-44.025
10741,168.625,-44.075
10742,168.625,-44.125
10743,168.625,-44.175
10744,168.625,-44.225
10769,168.625,-44.275
10776,168.625,-44.325
10777,168.625,-44.375
10778,168.625,-44.425
10779,168.625,-44.475
10780,168.625,-44.525
10781,168.625,-44.575
10782,168.625,-44.625
10783,168.625,-44.675
10784,168.625,-44.725
10800,168.625,-44.775
10801,168.625,-44.825
10802,168.625,-44.875
10803,168.625,-44.925
10804,168.625,-44.975
10805,168.625,-45.025
10806,168.625,-45.075
10807,168.625,-45.125
10810,168.625,-45.175
10811,168.625,-45.225
10812,168.625,-45.275
10813,168.625,-45.325
10814,168.625,-45.375
10815,168.625,-45.425
10816,168.625,-45.475
10817,168.625,-45.525
10818,168.625,-45.575
10819,168.625,-45.625
10820,168.625,-45.675
10821,168.625,-45.725
10822,168.625,-45.775
10823,168.625,-45.825
10824,168.625,-45.875
10825,168.625,-45.925
10826,168.125,-45.875
10827,168.125,-45.925
10864,168.125,-45.975
10865,168.125,-46.025
10866,168.125,-46.075
10867,168.125,-46.125
10877,168.125,-46.175
10883,168.125,-46.225
10884,168.125,-46.275
10885,168.125,-46.325
,168.125,-46.375
,168.125,-46.425
,168.125,-46.475
,168.125,-46.525
,168.125,-46.575
,168.125,-46.625
,168.125,-46.675
,168.125,-46.725
,168.125,-46.775
,168.125,-46.825
,168.125,-46.875
,168.125,-46.925
,168.125,-46.975
10886,168.125,-47.025
10887,168.125,-47.075
,168.125,-47.125
,168.125,-47.175
,168.125,-47.225
,168.125,-47.275
,168.125,-47.325
,168.125,-47.375
,168.125,-47.425
,168.175,-43.775
,168.175,-43.825
,168.175,-43.875
,168.175,-43.925
,168.175,-43.975
,168.175,-44.025
,168.175,-44.075
,168.175,-44.125
,168.175,-44.175
10888,168.175,-44.225
10889,168.375,-44.175
10890,168.375,-44.225
10891,168.375,-44.275
10892,168.375,-44.325
10893,168.375,-44.375
10894,168.375,-44.425
10895,168.375,-44.475
10896,168.375,-44.525
10897,168.375,-44.575
10958,168.375,-44.625
10959,168.375,-44.675
10960,168.375,-44.725
10961,168.375,-44.775
10962,168.375,-44.825
10963,168.375,-44.875
10964,168.375,-44.925
10965,168.375,-44.975
10966,168.375,-45.025
10967,168.375,-45.075
10968,168.375,-45.125
10969,168.375,-45.175
10970,168.375,-45.225
10971,168.375,-45.275
10972,168.375,-45.325
10973,168.375,-45.375
10974,168.375,-45.425
10975,168.375,-45.475
10976,168.375,-45.525
10977,168.375,-45.575
10983,168.375,-45.625
10984,168.375,-45.675
10985,168.375,-45.725
10986,168.375,-45.775
10987,168.375,-45.825
10988,168.375,-45.875
10989,168.375,-45.925
10990,168.375,-45.975
10991,168.375,-46.025
10992,168.375,-46.075
10993,168.375,-46.125
,166.225,-45.475
,166.225,-45.525
,166.225,-45.575
,166.225,-45.625
,166.225,-45.675
,166.225,-45.725
,166.225,-45.775
,166.225,-45.825
,166.225,-45.875
,166.225,-45.925
,166.225,-45.975
,166.225,-46.025
,166.225,-46.075
,166.225,-46.125
,166.225,-46.175
,166.225,-46.225
,166.275,-45.425
,166.275,-45.475
,166.275,-45.525
,166.275,-45.575
,166.275,-45.625
,166.275,-45.675
,166.275,-45.725
,166.275,-45.775
,166.275,-45.825
,166.275,-45.875
,166.275,-45.925
,166.275,-45.975
,166.275,-46.025
,166.275,-46.075
,166.275,-46.125
,166.275,-46.175
,166.275,-46.225
,166.325,-45.375
,166.325,-45.425
,166.325,-45.475
,166.325,-45.525
,166.325,-45.575
,166.325,-45.625
,166.325,-45.675
,166.325,-45.725
,166.325,-45.775
,166.325,-45.825
,166.325,-45.875
,166.325,-45.925
10994,166.925,-45.775
10995,166.925,-45.825
10996,166.925,-45.875
10997,166.925,-45.925
11062,166.925,-45.975
11063,166.925,-46.025
11064,166.925,-46.075
11065,166.925,-46.125
11066,166.925,-46.175
,166.925,-46.225
,166.925,-46.275
,166.925,-46.325
,166.925,-46.375
,166.925,-46.425
,166.925,-46.475
,166.975,-44.725
,166.975,-44.775
,166.975,-44.825
,166.975,-44.875
,166.975,-44.925
,166.975,-44.975
,166.975,-45.025
,166.975,-45.075
,166.975,-45.125
,166.975,-45.175
,166.975,-45.225
11067,166.975,-45.275
,166.975,-45.325
11068,166.975,-45.375
11069,166.975,-45.425
11070,166.975,-45.475
11071,166.975,-45.525
11072,166.975,-45.575
11073,166.975,-45.625
11074,166.975,-45.675
11075,166.975,-45.725
11076,166.975,-45.775
11077,166.975,-45.825
11198,166.975,-45.875
11199,166.975,-45.925
11200,166.975,-45.975
11201,166.975,-46.025
,167.275,-46.425
,167.275,-46.475
,167.275,-46.975
,167.275,-47.025
,167.275,-47.075
,167.275,-47.125
,167.275,-47.175
,167.275,-47.225
,167.275,-47.275
,167.275,-47.325
,167.275,-47.375
,167.275,-47.425
,167.275,-47.475
,167.275,-47.525
,167.325,-44.475
,167.325,-44.525
,167.325,-44.575
,167.325,-44.625
,167.325,-44.675
,167.325,-44.725
,167.325,-44.775
,167.325,-44.825
11202,167.325,-44.875
11203,167.325,-44.925
11204,167.325,-44.975
11205,167.325,-45.025
11206,167.325,-45.075
11207,167.325,-45.125
11208,167.325,-45.175
11209,167.325,-45.225
11210,167.325,-45.275
11211,167.325,-45.325
11231,167.325,-45.375
11232,167.325,-45.425
11233,167.325,-45.475
11327,167.325,-45.525
11328,167.325,-45.575
11329,167.325,-45.625
11397,167.325,-45.675
11398,167.325,-45.725
11399,167.325,-45.775
11400,167.325,-45.825
11401,167.525,-46.075
11402,167.525,-46.125
,167.525,-46.175
,167.525,-46.225
,167.525,-46.275
,167.525,-46.325
,167.525,-46.375
,167.525,-46.425
,167.525,-46.475
,167.525,-46.525
,167.525,-46.575
,167.525,-46.625
,167.525,-46.675
,167.525,-46.725
,167.525,-46.775
,167.525,-46.825
,167.525,-46.875
,167.525,-46.925
,167.525,-46.975
,167.525,-47.025
,167.525,-47.075
,167.525,-47.125
,167.525,-47.175
11403,167.525,-47.225
11404,167.525,-47.275
,167.525,-47.325
,167.525,-47.375
,167.525,-47.425
,167.525,-47.475
,167.525,-47.525
,167.575,-44.325
,167.575,-44.375
,167.575,-44.425
,167.575,-44.475
,167.575,-44.525
,167.575,-44.575
,167.575,-44.625
,167.575,-44.675
11405,167.575,-44.725
11406,167.575,-44.775
11431,167.575,-44.825
11432,167.575,-44.875
11433,167.575,-44.925
,166.325,-45.975
,166.325,-46.025
,166.325,-46.075
,166.325,-46.125
,166.325,-46.175
,166.325,-46.225
,166.325,-46.275
,166.325,-46.325
,166.375,-45.375
,166.375,-45.425
,166.375,-45.475
,166.375,-45.525
,166.375,-45.575
,166.375,-45.625
,166.375,-45.675
,166.375,-45.725
,166.375,-45.775
,166.375,-45.825
,166.375,-45.875
,166.375,-45.925
,166.375,-45.975
,166.375,-46.025
,166.375,-46.075
,166.375,-46.125
,166.375,-46.175
,166.375,-46.225
,166.375,-46.275
,166.375,-46.325
,166.375,-46.375
,166.425,-45.375
,166.425,-45.425
,166.425,-45.475
,166.425,-45.525
,166.425,-45.575
,166.425,-45.625
,166.425,-45.675
,166.425,-45.725
,166.425,-45.775
,166.425,-45.825
,166.425,-45.875
,166.425,-45.925
,166.425,-45.975
,166.425,-46.025
,166.425,-46.075
11434,166.975,-46.075
11435,166.975,-46.125
11436,166.975,-46.175
11437,166.975,-46.225
,166.975,-46.275
,166.975,-46.325
,166.975,-46.375
,166.975,-46.425
,166.975,-46.475
,167.025,-44.675
,167.025,-44.725
,167.025,-44.775
,167.025,-44.825
,167.025,-44.875
,167.025,-44.925
,167.025,-44.975
,167.025,-45.025
,167.025,-45.075
11438,167.025,-45.125
11439,167.025,-45.175
11440,167.025,-45.225
11441,167.025,-45.275
11442,167.025,-45.325
,167.025,-45.375
11443,167.025,-45.425
11444,167.025,-45.475
11445,167.025,-45.525
11446,167.025,-45.575
11456,167.025,-45.625
11458,167.025,-45.675
11473,167.025,-45.725
11474,167.025,-45.775
11475,167.025,-45.825
11476,167.025,-45.875
11477,167.025,-45.925
11478,167.025,-45.975
11479,167.025,-46.025
11480,167.025,-46.075
11481,167.025,-46.125
11482,167.025,-46.175
11483,167.025,-46.225
11484,167.325,-45.875
11485,167.325,-45.925
11486,167.325,-45.975
11523,167.325,-46.025
11524,167.325,-46.075
11525,167.325,-46.125
11526,167.325,-46.175
11606,167.325,-46.225
,167.325,-46.275
,167.325,-46.325
,167.325,-46.375
,167.325,-46.425
,167.325,-46.475
,167.325,-46.875
,167.325,-46.925
,167.325,-46.975
,167.325,-47.025
,167.325,-47.075
,167.325,-47.125
,167.325,-47.175
,167.325,-47.225
,167.325,-47.275
,167.325,-47.325
,167.325,-47.375
,167.325,-47.425
,167.325,-47.475
,167.325,-47.525
,167.375,-44.425
,167.375,-44.475
,167.375,-44.525
,167.375,-44.575
,167.375,-44.625
,167.375,-44.675
,167.375,-44.725
,167.375,-44.775
,167.375,-44.825
,167.375,-44.875
,167.375,-44.925
11659,167.375,-44.975
11660,167.375,-45.025
11661,167.375,-45.075
11662,167.375,-45.125
11663,167.375,-45.175
11664,167.575,-44.975
11665,167.575,-45.025
11666,167.575,-45.075
11707,167.575,-45.125
11708,167.575,-45.175
11709,167.575,-45.225
11710,167.575,-45.275
11711,167.575,-45.325
11712,167.575,-45.375
11713,167.575,-45.425
11714,167.575,-45.475
11715,167.575,-45.525
11716,167.575,-45.575
11717,167.575,-45.625
11718,167.575,-45.675
11719,167.575,-45.725
11720,167.575,-45.775
11721,167.575,-45.825
11722,167.575,-45.875
11723,167.575,-45.925
11724,167.575,-45.975
11725,167.575,-46.025
11726,167.575,-46.075
11733,167.575,-46.125
11734,167.575,-46.175
,167.575,-46.225
,167.575,-46.275
,167.575,-46.325
,167.575,-46.375
,167.575,-46.425
,167.575,-46.475
,167.575,-46.525
,167.575,-46.575
,167.575,-46.625
,167.575,-46.675
,167.575,-46.725
,167.575,-46.775
,167.575,-46.825
,167.575,-46.875
,167.575,-46.925
,167.575,-46.975
,167.575,-47.025
,166.525,-45.725
,166.525,-45.775
11735,166.525,-45.825
11736,166.525,-45.875
11737,166.525,-45.925
11738,166.525,-45.975
,166.525,-46.025
,166.525,-46.075
,166.525,-46.125
,166.525,-46.175
,166.525,-46.225
,166.525,-46.275
,166.525,-46.325
,166.525,-46.375
,166.525,-46.425
,166.575,-45.075
,166.575,-45.125
,166.575,-45.175
,166.575,-45.225
,166.575,-45.275
,166.575,-45.325
,166.575,-45.375
,166.575,-45.425
,166.575,-45.475
,166.575,-45.525
,166.575,-45.575
,166.575,-45.625
11739,166.575,-45.675
,166.575,-45.725
,166.575,-45.775
,166.575,-45.825
11740,166.575,-45.875
11741,166.575,-45.925
11742,166.575,-45.975
,166.575,-46.025
11743,166.575,-46.075
,166.575,-46.125
,166.575,-46.175
,166.575,-46.225
,166.575,-46.275
,166.575,-46.325
,166.575,-46.375
,166.575,-46.425
,167.025,-46.275
,167.025,-46.325
,167.025,-46.375
,167.025,-46.425
,167.025,-46.475
,167.075,-44.625
,167.075,-44.675
,167.075,-44.725
,167.075,-44.775
,167.075,-44.825
,167.075,-44.875
,167.075,-44.925
,167.075,-44.975
,167.075,-45.025
11744,167.075,-45.075
11745,167.075,-45.125
11746,167.075,-45.175
11770,167.075,-45.225
11771,167.075,-45.275
11799,167.075,-45.325
,167.075,-45.375
11800,167.075,-45.425
,167.075,-45.475
11801,167.075,-45.525
11802,167.075,-45.575
11803,167.075,-45.625
11804,167.075,-45.675
11805,167.075,-45.725
11806,167.075,-45.775
11842,167.075,-45.825
11878,167.075,-45.875
11883,167.075,-45.925
11884,167.075,-45.975
11885,167.075,-46.025
11886,167.075,-46.075
11892,167.075,-46.125
11897,167.075,-46.175
11898,167.075,-46.225
,167.075,-46.275
,167.075,-46.325
,167.075,-46.375
,167.075,-46.425
11899,167.375,-45.225
11900,167.375,-45.275
11901,167.375,-45.325
11902,167.375,-45.375
11903,167.375,-45.425
11904,167.375,-45.475
11905,167.375,-45.525
11906,167.375,-45.575
11914,167.375,-45.625
11915,167.375,-45.675
11916,167.375,-45.725
11917,167.375,-45.775
11918,167.375,-45.825
11919,167.375,-45.875
11920,167.375,-45.925
11921,167.375,-45.975
11922,167.375,-46.025
11923,167.375,-46.075
11924,167.375,-46.125
11925,167.375,-46.175
,167.375,-46.225
,167.375,-46.275
,167.375,-46.325
,167.375,-46.375
,167.375,-46.425
,167.375,-46.475
,167.375,-46.525
,167.375,-46.575
,167.375,-46.625
,167.375,-46.675
,167.375,-46.725
,167.375,-46.775
,167.375,-46.825
,167.375,-46.875
,167.375,-46.925
,167.375,-46.975
,167.375,-47.025
,167.375,-47.075
,167.375,-47.125
,167.375,-47.175
,167.375,-47.225
,167.375,-47.275
,167.575,-47.075
,167.575,-47.125
11926,167.575,-47.175
11969,167.575,-47.225
,167.575,-47.275
,167.575,-47.325
,167.575,-47.375
,167.575,-47.425
,167.575,-47.475
,167.575,-47.525
,167.625,-44.225
,167.625,-44.275
,167.625,-44.325
,167.625,-44.375
,167.625,-44.425
,167.625,-44.475
,167.625,-44.525
,167.625,-44.575
,167.625,-44.625
11970,167.625,-44.675
11971,167.625,-44.725
,167.625,-44.775
11972,167.625,-44.825
11973,167.625,-44.875
11974,167.625,-44.925
11975,167.625,-44.975
11976,167.625,-45.025
11977,167.625,-45.075
11978,167.625,-45.125
11979,167.625,-45.175
11980,167.625,-45.225
11981,167.625,-45.275
11982,167.625,-45.325
11983,167.625,-45.375
11984,167.625,-45.425
11985,167.625,-45.475
11986,167.625,-45.525
11989,167.625,-45.575
12059,167.625,-45.625
12060,167.625,-45.675
12061,167.625,-45.725
12062,167.625,-45.775
,166.425,-46.125
,166.425,-46.175
,166.425,-46.225
,166.425,-46.275
,166.425,-46.325
,166.425,-46.375
,166.425,-46.425
,166.475,-45.225
,166.475,-45.275
,166.475,-45.325
,166.475,-45.375
,166.475,-45.425
,166.475,-45.475
,166.475,-45.525
,166.475,-45.575
,166.475,-45.625
,166.475,-45.675
12063,166.475,-45.725
,166.475,-45.775
,166.475,-45.825
12064,166.475,-45.875
12065,166.475,-45.925
12066,166.475,-45.975
,166.475,-46.025
,166.475,-46.075
,166.475,-46.125
,166.475,-46.175
,166.475,-46.225
,166.475,-46.275
,166.475,-46.325
,166.475,-46.375
,166.475,-46.425
,166.525,-45.175
,166.525,-45.225
,166.525,-45.275
,166.525,-45.325
,166.525,-45.375
,166.525,-45.425
,166.525,-45.475
,166.525,-45.525
,166.525,-45.575
,166.525,-45.625
12103,166.525,-45.675
,167.075,-46.475
,167.125,-44.575
,167.125,-44.625
,167.125,-44.675
,167.125,-44.725
,167.125,-44.775
,167.125,-44.825
,167.125,-44.875
,167.125,-44.925
,167.125,-44.975
12104,167.125,-45.025
12105,167.125,-45.075
12106,167.125,-45.125
,167.125,-45.175
12107,167.125,-45.225
,167.125,-45.275
12108,167.125,-45.325
12109,167.125,-45.375
,167.125,-45.425
12110,167.125,-45.475
12111,167.125,-45.525
12112,167.125,-45.575
12113,167.125,-45.625
12114,167.125,-45.675
12115,167.125,-45.725
12116,167.125,-45.775
12117,167.125,-45.825
12118,167.125,-45.875
12119,167.125,-45.925
12120,167.125,-45.975
12121,167.125,-46.025
12131,167.125,-46.075
12132,167.125,-46.125
12133,167.125,-46.175
12134,167.125,-46.225
,167.125,-46.275
,167.125,-46.325
,167.125,-46.375
,167.125,-46.425
,167.125,-46.475
,167.175,-44.575
,167.175,-44.625
,167.375,-47.325
,167.375,-47.375
,167.375,-47.425
,167.375,-47.475
,167.375,-47.525
,167.425,-44.425
,167.425,-44.475
,167.425,-44.525
,167.425,-44.575
,167.425,-44.625
,167.425,-44.675
,167.425,-44.725
,167.425,-44.775
12135,167.425,-44.825
12136,167.425,-44.875
12137,167.425,-44.925
,167.425,-44.975
12138,167.425,-45.025
12139,167.425,-45.075
12140,167.425,-45.125
12141,167.425,-45.175
12143,167.425,-45.225
12144,167.425,-45.275
12145,167.425,-45.325
12146,167.425,-45.375
12147,167.425,-45.425
12148,167.425,-45.475
12149,167.425,-45.525
12150,167.425,-45.575
12151,167.425,-45.625
12152,167.425,-45.675
12153,167.425,-45.725
12154,167.425,-45.775
12155,167.425,-45.825
12156,167.425,-45.875
12157,167.425,-45.925
12158,167.425,-45.975
12159,167.425,-46.025
12160,167.425,-46.075
12161,167.425,-46.125
,167.425,-46.175
12297,167.625,-45.825
12312,167.625,-45.875
12313,167.625,-45.925
12314,167.625,-45.975
12315,167.625,-46.025
12316,167.625,-46.075
12317,167.625,-46.125
12318,167.625,-46.175
,167.625,-46.225
,167.625,-46.275
,167.625,-46.325
,167.625,-46.375
,167.625,-46.425
,167.625,-46.475
,167.625,-46.525
,167.625,-46.575
,167.625,-46.625
,167.625,-46.675
,167.625,-46.725
12319,167.625,-46.775
,167.625,-46.825
,167.625,-46.875
,167.625,-46.925
,167.625,-46.975
,167.625,-47.025
12320,167.625,-47.075
12321,167.625,-47.125
12322,167.625,-47.175
,167.625,-47.225
,167.625,-47.275
,167.625,-47.325
,167.625,-47.375
,167.625,-47.425
,167.625,-47.475
,167.625,-47.525
,167.675,-44.175
,167.675,-44.225
,167.675,-44.275
,167.675,-44.325
,167.675,-44.375
,167.675,-44.425
,167.675,-44.475
,167.675,-44.525
,166.625,-45.075
,166.625,-45.125
,166.625,-45.175
,166.625,-45.225
,166.625,-45.275
,166.625,-45.325
,166.625,-45.375
,166.625,-45.425
,166.625,-45.475
,166.625,-45.525
,166.625,-45.575
12323,166.625,-45.625
12324,166.625,-45.675
12330,166.625,-45.725
